question_id,question_date,question_number,asked_by_name,recipient,debate_section_id,source_xml_url,fetch_ok,fetch_error,xml_parse_ok,section_match_count,question_id_match_count,matched_element_tag,matched_text_chars,matched_text_preview,question_text_chars,answer_text_existing_chars,attachment_link_count,attachment_links
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-14/pq_3084,2026-04-14,3084,Cian O'Callaghan,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/dbsect_2310,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/mul@/dbsect_2310.xml,True,,True,0,0,,0,,256,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-15/pq_348,2026-04-15,348,Sorca Clarke,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-15/writtens/dbsect_235,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-15/writtens/mul@/dbsect_235.xml,True,,True,0,0,,0,,172,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-21/pq_797,2026-04-21,797,Ken O'Flynn,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-21/writtens/dbsect_608,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-21/writtens/mul@/dbsect_608.xml,True,,True,0,0,,0,,237,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-23/pq_322,2026-04-23,322,Emer Currie,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-23/writtens/dbsect_349,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-23/writtens/mul@/dbsect_349.xml,True,,True,0,0,,0,,308,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-23/pq_81,2026-04-23,81,Jen Cummins,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-23/writtens/dbsect_133,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-23/writtens/mul@/dbsect_133.xml,True,,True,0,0,,0,,216,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-04-28/pq_147,2026-04-28,147,Paula Butterly,Enterprise,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-28/writtens/dbsect_58,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-28/writtens/mul@/dbsect_58.xml,True,,True,0,0,,0,,393,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-12/pq_1285,2026-05-12,1285,Malcolm Byrne,Further and Higher Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/dbsect_980,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/mul@/dbsect_980.xml,True,,True,0,0,,0,,501,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-12/pq_196,2026-05-12,196,Peter 'Chap' Cleere,Further and Higher Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/dbsect_79,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/mul@/dbsect_79.xml,True,,True,0,0,,0,,376,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-12/pq_930,2026-05-12,930,Ken O'Flynn,Children,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/dbsect_656,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/mul@/dbsect_656.xml,True,,True,0,0,,0,,302,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-13/pq_155,2026-05-13,155,Peadar Tóibín,Justice,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-13/writtens/dbsect_195,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-13/writtens/mul@/dbsect_195.xml,True,,True,0,0,,0,,454,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-14/pq_481,2026-05-14,481,Ken O'Flynn,Children,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-14/writtens/dbsect_373,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-14/writtens/mul@/dbsect_373.xml,True,,True,0,0,,0,,318,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-26/pq_1504,2026-05-26,1504,Sean Fleming,Further and Higher Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/dbsect_1109,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/mul@/dbsect_1109.xml,True,,True,0,0,,0,,302,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-26/pq_210,2026-05-26,210,Michael Cahill,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/dbsect_91,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/mul@/dbsect_91.xml,True,,True,0,0,,0,,413,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-26/pq_377,2026-05-26,377,Barry Heneghan,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/dbsect_217,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/mul@/dbsect_217.xml,True,,True,0,0,,0,,421,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-27/pq_15,2026-05-27,15,Noel McCarthy,Defence,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-27/writtens/dbsect_70,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-27/writtens/mul@/dbsect_70.xml,True,,True,0,0,,0,,450,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-05-28/pq_341,2026-05-28,341,Cian O'Callaghan,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-28/writtens/dbsect_345,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-28/writtens/mul@/dbsect_345.xml,True,,True,0,0,,0,,319,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-06-09/pq_521,2026-06-09,521,Cormac Devlin,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-09/writtens/dbsect_366,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-09/writtens/mul@/dbsect_366.xml,True,,True,0,0,,0,,536,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-06-23/pq_223,2026-06-23,223,Peter Roche,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/dbsect_229,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/mul@/dbsect_229.xml,True,,True,0,0,,0,,335,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-02/pq_49,2026-07-02,49,Matt Carthy,Foreign,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-02/writtens/dbsect_78,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-02/writtens/mul@/dbsect_78.xml,True,,True,0,0,,0,,223,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-07/pq_897,2026-07-07,897,Donna McGettigan,Further and Higher Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/dbsect_823,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/mul@/dbsect_823.xml,True,,True,0,0,,0,,489,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-09/pq_476,2026-07-09,476,Paul Murphy,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-09/writtens/dbsect_479,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-09/writtens/mul@/dbsect_479.xml,True,,True,0,0,,0,,357,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-09/pq_67,2026-07-09,67,Ruairí Ó Murchú,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-09/writtens/dbsect_101,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-09/writtens/mul@/dbsect_101.xml,True,,True,0,0,,0,,333,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-28/pq_3384,2026-07-28,3384,Donna McGettigan,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-28/writtens/dbsect_2754,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-28/writtens/mul@/dbsect_2754.xml,True,,True,0,0,,0,,180,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-07-28/pq_371,2026-07-28,371,Robert Troy,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-28/writtens/dbsect_320,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-28/writtens/mul@/dbsect_320.xml,True,,True,0,0,,0,,342,3,0,[]
