review_id,debate_section_id,question_date,to_minister_or_department,answer_status,grouped_answer,referred_or_direct_reply,embedded_table_count,section_heading,answer_text,source_xml_url,human_topic_tags_json,human_answer_characteristics_json,human_missing_topic_notes,reviewer_notes
WPQG050,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-08/writtens/dbsect_1299,2025-09-08,Justice,ministerial_reply_present,False,False,1,An Garda Síochána,"Minister for Justice, Home Affairs and Migration An Garda Síochána has provided me with the table below which shows the intakes since the Garda College reopened in 2022 and the number of Gardaí who attested from January 2023 to the latest ceremony on 22 August last. A number of factors influence the number of people who attest in each ceremony including trainees reverting from one intake to another due to academic or health/injury reasons, as well as resignations or training suspensions. The training is, of necessity, quite rigorous and some level of attrition is normal given the high standards of performance required of Gardaí. Original Number of Intake Number Attested (Attestation date) 24 25 (January 2023) 92 86 (July 2023) 135 126 (October 2023) 154 151 (December 2023) 174 165 (March 2024) 174 157 (June 2024) 109 108 (September 2024) 186 169 (December 2024) 157 149 (March 2025) 125 120 (June 2025) 162 154 (August 2025)",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-08/writtens/mul@/dbsect_1299.xml,,,,
WPQG051,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-17/writtens/dbsect_350,2025-09-17,Education,ministerial_reply_present,True,False,0,School Staff,"Minister for Education and Youth I propose to take Questions Nos. 436, 459, 460 and 475 together. Recognising the vitally important role of secretaries and caretakers within school communities, I and my officials have been working intensively with stakeholders, with the Workplace Relations Commission (WRC) and with the Department of Public Expenditure and Reform, to establish a platform for meaningful discussion and resolution. On Friday 5th September, following constructive engagement under the auspices of the WRC, an agreement was reached that would see the parties engage in a process facilitated by the WRC. I very much welcome Fórsa’s agreement to withdraw strike action and enter discussions in the WRC. Parties commenced engagement on Wednesday 10th September, and are now working towards finding a resolution with the assistance of the WRC. I believe that all parties have a responsibility to make sure that these talks succeed and that both sides must come together with an open mind without preconditions or pre-conceived ideas of a final outcome.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-17/writtens/mul@/dbsect_350.xml,,,,
WPQG052,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-23/writtens/dbsect_342,2025-09-23,Culture,ministerial_reply_present,True,False,0,Sports Funding,"Minister of State at the Department of Culture, Communications and Sport (Deputy Charlie McConalogue) I propose to take Question Nos 349, 356, 357, and 359 together. Sport Ireland distributed €5.6 million in 2024 in respect of the Government's support for intercounty Gaelic Games in addition to the annual investment in Games Development. This funding is payable to the GAA which, in collaboration with the LGFA, the Camogie Association and the Gaelic Players Association (GPA), is responsible for its distribution to teams and players along with its reporting and oversight. I wish to advise the Deputy that the GPA has sent copies of its pre-Budget Submission for 2026 to me and to my officials. In line with other pre-budget submissions, it will be given due consideration in the context of Budget discussions.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-23/writtens/mul@/dbsect_342.xml,,,,
WPQG053,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-08/writtens/dbsect_274,2025-10-08,Health,ministerial_reply_present,False,False,0,Medical Records,"Minister for Health Digital for Care: A Digital Health Framework for Ireland 2024-2030 reflects the changing landscape of health and social care in Ireland and sets out a roadmap to digitally transform health services and improve access for patients. This framework, combined with the corresponding HSE implementation roadmap, sets out a very clear path for the full digitisation of healthcare records and information systems in Ireland, as stated in the Programme for Government. This transformation represents a fundamental shift away from traditional paper-based patient records towards modern, integrated electronic health documentation. By replacing fragmented paper systems with secure, interoperable digital records, the framework aims to deliver better continuity of care, enhance patient safety, and enable clinicians to access accurate information in real time. Implementation of Ireland’s Digital for Care strategy is progressing at pace following its publication in May 2024. It sets out vision to enable better health outcomes through seamless, safe, secure, and connected digital health services that support both patients and providers. This vision is grounded in the principles of Sláintecare. On foot of the publication of Digital for Care and the commitment under the Programme for Government to ‘continue to work towards the full digitisation of Irish healthcare records and information systems’. Ireland is pursuing a three-step approach to the delivery of electronic health records in Ireland, comprising a National Patient App, the National Shared Care Record and an enterprise level Electronic Health Record that will be centrally procured and configured, but regionally deployed and owned by each of the six health regions. Launched in February 2025, the HSE Health app has now been downloaded by 140,000+ people, with 91,524 users accessing their personal health information. The v3.0 (in August 2025) release significantly expands coverage—over 1.3 million appointments for more than 870,000 patients will be visible in-app—alongside feature upgrades that deepen patient engagement and reduce missed appointments. The app has also been recognised with three national awards in 2025, underscoring its role in empowering patients and improving access. The app has been co-designed with a wide range of people who use our services, staff, and advocacy organisations, who have been active partners throughout the process. Future app features will be guided by ongoing research and engagement with patients, staff, advocacy organisations, and the public. The Health Service Executive (HSE) completed the procurement for the National Shared Care Record (NSCR) earlier this year. The NSCR programme has now been mobilized, with the contract for building the NSCR technology platform awarded to EY, Better and Kainos. The NSCR brings together healthcare information from various sources such as hospitals, GP practices, and Community care into a single place, making them available at the point of care and self-care in read only format. By having access to key healthcare information in one place means healthcare professionals will be able to make more informed, safer decisions and to focus more time on direct patient care while patients will be better informed and empowered to manage their own healthcare. The technology underpinning the National Shared Care Record was procured in 2024 (contract Q1 2025) and a phased roll-out of the national shared care record is due to commence in Q4 2025 in the South-East region with University Hospital Waterford and surrounding community areas. The system will then extend to other regions from 2026 with additional patient data /information being added over time. Together with the HSE Health App, investing in a NSCR means unlocking fragmented data into a powerful tool for safer, coordinated patient-centred care while laying the foundation for a modern, connected and more efficient health service as we plan for a National Electronic Health Record. The Enterprise Electronic Health Record (EHR) is intended to support integrated care across all settings. A preliminary business case (PBC) for the National EHR has been developed by the HSE, setting out the case for the most ambitious transformation programme in the history of the health service. In accordance with DPER’s infrastructure guidelines the EHR PBC went through an independent, external assurance process (EAP) review in July and was considered COMPLIANT in all areas. There were a series of recommendations arising from the EAP process and these were accepted and will be implemented. Also, in accordance with Infrastructure Guidelines, the PBC and EAP report were reviewed by the Major Projects Advisory Group (MPAG). We are continuing to engage with DPER as part of this process for major capital investment programmes. A national enterprise EHR will allow healthcare staff to access a patient’s full medical history to support timely and appropriate care, with the ability to update information in real time. EHRs not only provide a complete digital health record of a patient’s health journey, recorded by healthcare professionals across all health and social care settings, they also incorporate workflow capabilities to automate the patient pathway and facilitate the implementation of standardised models of care. This means the EHR can map out the next steps in a patient’s treatment plan in the various care setting and support automatic referrals, ordering of diagnostics, lab tests, etc. To realise the benefits of an investment in EHRs, they must be underpinned by a clear roadmap, agreed up-front interoperability and data standards, appropriate governance and a robust business case. Deploying an EHR is not just about the technology. These are significant change programmes to transform and move from a paper based to a digitised care model. The national EHR will be implemented across Health Regions and designed to interoperate with existing systems in acute and community services. Delivering an enterprise level EHR such as this, in every one of the six health regions, is a major undertaking and represents a significant investment by the state. Multiyear funding as part of the National Development Plan is required to ensure financing is secured, sequenced and managed against clear milestones. Delivery of the EHR is not a digital project. It is a large-scale transformation project that will be delivered through the State’s Infrastructure Guidelines process, with appropriate levels of assurance and governance. A PIN (Prior Information Notice) was published in June 2025 informing EHR suppliers about the health service's interest in a national enterprise-level EHR systems. This process is open to all potential vendors willing to engage through this process. The consultation seeks supplier input to inform the upcoming procurement, with a contract award expected by the end of 2026 and phased implementation through to 2032. In another important step on our way to digitised patient records, in May the HSE published the tender for the delivery of a National Electronic Prescribing (NEP) service with vendors currently being shortlisted. The new fully integrated e-prescription service will enable the secure and efficient transmission and storage of electronic prescriptions and dispensations for patients. Digital versions of medications information is a foundational component of a digital health record and importantly, a key starting point for national health services on a journey to deliver wider electronic health records for all. Data from this service (prescription and dispensing data) will be available through the HSE Health App and the NSCR in the future.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-08/writtens/mul@/dbsect_274.xml,,,,
WPQG054,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/dbsect_313,2025-10-15,Health,ministerial_reply_present,False,True,0,Dental Services,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/mul@/dbsect_313.xml,,,,
WPQG055,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/dbsect_76,2025-10-15,Climate,ministerial_reply_present,True,False,0,Legislative Measures,"Minister for Climate, Energy and the Environment I propose to take Questions Nos. 50 and 51 together. Implementing a Renewable Heat Obligation (RHO) is a key priority for my Department. Following Government approval of the General Scheme of the Renewable Heat Obligation Bill 2025, drafting of the primary legislation required to administer the scheme is now underway ahead of the introduction of the obligation in 2026. As part of the RHO development process, extensive analysis was carried out as to the level of fossil fuels currently supplied for heating purposes, and the scale of obligation required to meet Ireland’s renewable heat targets. This analysis ensured final decisions taken in relation to the 400GWh threshold, including supporting effective administration of the scheme, were evidence-based and underpin its successful implementation. Further details in relation to scheme structure are available to view on Gov.ie at: assets.gov.ie/static/documents/RENEWABLE_HEAT_OBLIGATION_BILL_2025.pdf.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/mul@/dbsect_76.xml,,,,
WPQG056,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-04/writtens/dbsect_1409,2025-11-04,Health,ministerial_reply_present,True,False,0,Medical Qualifications,"Minister for Health (Deputy Jennifer Carroll MacNeill) I propose to take Question Nos 1641,1679,1690 to 1692, inclusive, 1705,1743,1839,1874,1901,1990 and 2048 together. As the Deputies are aware, CORU is Ireland’s multi-profession health and social care regulator. CORU’s role is to protect the public by regulating the health and social care professions designated under the Health and Social Care Professionals Act 2005 (as amended). Counsellors and psychotherapists perform a vital role, providing therapeutic care to often vulnerable people. Regulation is being introduced to these professions to protect the public, ensuring that care provided is of a consistently high standard and always by suitably qualified individuals. The Counsellors and Psychotherapists Registration Board (CPRB) was established in 2019 and since that time has been working to progress regulation of both professions. The CPRB undertook extensive research, analysis, and public consultation as part of the process of introducing statutory regulation for these professions. This work has been informed by, and is in line with, requirements set out in the EU Proportionality Test Directive (transposed into Irish law on 19 August 2022 (S.I. No. 413/2022)). The public consultation process received over 700 submissions, including from educators, professional bodies and existing practitioners. This comprehensive process recognised the differences in scope and complexity of practice between the two professions and ensures that the threshold standards and qualification levels set for each accurately reflect the competencies required for safe and effective practice, while strengthening public protection. In line with the CPRB’s statutory responsibility to assess, balance and consider all perspectives before reaching a final evidence-based decision, the Board carefully considered every submission received and determined the final Standards and Criteria that will underpin entry to the registers for both counsellors and psychotherapists. This open, structured and inclusive process demonstrates CORU’s clear commitment to transparency, accountability, evidence-based decision-making, proportionality and, above all, the protection of the public. A comprehensive consultation report has been published by CORU, setting out the process followed, the key themes raised in submissions, and the rationale for the final decisions taken by the Board and is accessible at Counsellors & Psychotherapists Registration Board - Coru In July 2025 CORU published two key documents for each of these professions: Standards of Proficiency • : These outline the threshold knowledge and skills required for entry to the register. They define what a counsellor or psychotherapist must be able to do at the point of entry into practice. Criteria for Education and Training Programmes • : These set out the systems and processes education providers must implement in the design and management of education and training programmes. They provide assurance that all graduates have achieved all the Standards of Proficiency upon successful completion of an education and training programme. The adopted Standards and Criteria reflect the threshold knowledge and skills required for safe practice at entry to the professions of Counselling and Psychotherapy. The introduction of consistent standards for the education and training of counsellors and psychotherapists marks a significant milestone, ensuring that those seeking support can have confidence in accessing appropriately trained and qualified practitioners. The Standards of Proficiency set by the Board may not fully reflect how an existing practitioner sees his or her current practice. This is because the Standards set only the knowledge and skills needed on day one for practice. They are not meant to wholly reflect the practice of existing practitioners. For existing practitioners, there is provision in the Health and Social Care Professionals Act 2005 (as amended) to make registration applications (when the register opens) through the grandparenting process, also known as the Section 91 registration pathway. The Board also highlighted that the standards do not set post-qualifying standards of practice for registrants. This would include such areas as CPD and supervision post qualification. Requirements for registrants will be addressed through the Code of Professional Conduct and Ethics that will be set in advance of the opening of the register and will be subject to a public stakeholder consultation. On issues such as personal therapy and clinical supervision CORU’s competency-based framework ensures that essential attributes such as self-awareness, reflexivity, and ethical judgment are achieved through validated educational methods, including clinical supervision, reflective practice, and experiential learning. CORU’s criteria mandate structured, practice-integrated supervision that enables supervisors and educators to directly evaluate proficiency and ensure safe practice. This approach provides robust, verifiable safeguards while maintaining flexibility for different theoretical modalities. The standards set the threshold for safe and effective practice, without restricting innovation or allowing education providers to exceed these minimum requirements at their discretion. Regarding professional mobility, the profession of psychotherapist falls under the general system of recognition within the European Union, whereby each Member State determines the required training standards and assesses applications for recognition of qualifications from other Member States through a comparative evaluation. Where substantial differences in qualifications exist, compensation measures may be required. Irish trained psychotherapists who move to another Member State will be assessed under the general system of recognition in the same way that other Irish trained health professionals are assessed when moving to another Member State, for example physiotherapists and social workers. There is no standardisation of education and training for psychotherapists in the EU and each Member State which regulates the profession does so in a manner which reflects the context in that State. It is important to note that neither counselling nor psychotherapy is currently a statutorily regulated profession in the UK, including Northern Ireland. This means there are no legal restrictions preventing someone from practising as a counsellor or psychotherapist in these jurisdictions. When the registers open in Ireland the CPRB will become the competent authority responsible for assessing international applicants who wish to practise as counsellors or psychotherapists in Ireland. At that stage, any person, including those qualified in the UK or Northern Ireland, will be able to apply to have their qualifications assessed to demonstrate that they meet the threshold standards of proficiency, meaning the required knowledge, skills, and competence to practise safely and effectively in Ireland. I am confident that CORU’s work will bring clear benefits for public protection. The framework has been designed to strengthen standards of practice while ensuring that training pathways and workforce supply are not adversely affected. I am assured that CORU will continue to engage closely with education providers, professional bodies, and other stakeholders as the regulatory process advances, keeping public protection at the centre of this work. I am eager to see this work progressed so that two very important professions are finally regulated, in the interest of public protection.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-04/writtens/mul@/dbsect_1409.xml,,,,
WPQG057,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-04/writtens/dbsect_856,2025-11-04,Culture,ministerial_reply_present,False,False,8,Departmental Funding,"Minister for Culture, Communications and Sport The annual allocation for the general expenses of the National Cultural Institutions under the aegis of my Department are set out in the Revised Estimates Volume 2025. The allocations are listed under various budget lines, known as subheads. Four National Cultural Institutions are funded from a single budget line with a total allocation of €29.901m in 2025, namely the Irish Museum of Modern Art, the Chester Beatty Library, The National Concert Hall, and the Crawford Art Gallery. The allocations to these four Institutions from within that amount are as follows: Crawford Art Gallery 2025 Allocation Pay €1,474,000 Non-Pay €1,034,000 Total Current €2,508,000 Capital €162,000 TOTAL €2,670,000 Chester Beatty Library 2025 Allocation Pay €2,820,000 Pension €193,000 Non-Pay €1,122,000 Total Current €4,135,000 Capital €175,000 TOTAL €4,310,000 Irish Museum of Modern Art 2025 REV Allocation Pay €4,467,000 Pension € 42,000 Non-Pay €3,321,000 Total Current €7,830,000 Capital €320,000 TOTAL €8,150,000 National Concert Hall 2025 Allocation Pay €9,884,000 Pension €35,000 Non-Pay €4,592,000 Total Current €14,511,000 Capital €260,000 TOTAL €14,771,000 Three further National Cultural Institutions have a specific budget line in the Revised Estimates Volume, namely the National Museum of Ireland, the National library of Ireland, and the National Gallery of Ireland. The allocations to each of these are as follows: National Museum of Ireland 2025 Allocation Pay €11,777,000 Pension €897,000 Non-Pay €6,084,000 Total Current €18,758,000 Capital €1,308,000 TOTAL €20,066,000 National Library of Ireland 2025 Allocation Pay €7,497,000 Pension €706 ,000 Pension Lump Sum €107,000 Non-Pay €2,024,000 Sub-total Current €10,334,000 Capital €478,000 TOTAL €10,812,000 National Gallery of Ireland 2025 Allocation Pay €10,319,000 Non-Pay €3,291,000 Sub-total Current €13,610,000 Capital € 958,000 TOTAL €14,568,000 While the total allocation to National Cultural Institutions as a whole will remain as set out in the Revised Estimates Volume, there may be some amendments in respect of the distribution between certain Institutions before the end of 2025, to address specific cost pressures. Budget 2026 included a general increase of over €4m across the seven National Cultural Institutions listed above. The final allocations across the relevant budget lines will be reflected in the Revised Estimates Volume for 2026. I wish to note the particular arrangement with regard to the two remaining National Cultural Institutions: the National Archives and the Abbey Theatre. The National Archives is a division of my Department rather than a body under the remit of my Department. In 2025 it was allocated €2.766m towards its operating expenses. The Arts Council provides annual grant funding to the Abbey Theatre. Separately, a number of the National Cultural Institutions have ongoing National Development Plan redevelopment projects which are being funded by the Department over a number of years, and the annual drawdown reflects the stage of development of the particular project. Final year figures for 2025 are not yet available. My Department may also from time to time provide specific-purpose funding to a National Cultural Institution, subject to sufficient flexibility within my Department’s budget and the submission of a suitable application business case. To date in 2025, the following amounts have been provided to National Cultural Institutions: National Cultural Institution Purpose Amount National Concert Hall Bernadette Greevy Bursary €4,000 National Concert Hall Creative Ireland (Creative Youth Nuture Fund Scheme) €18,590.79 National Concert Hall Audio-Visual Equipment €2,789.51 National Museum of Ireland St. Gallen Exhibition infrastructure €121,770.00 Chester Beatty Library Preparation of strategic plan €25,000.00 National Archives Acquisition of revolutionary era documents €90,404.96 National Archives Publication of 1926 Census €766,045.29 Abbey Theatre Capital & I.T. Equipment €750,000.00 Crawford Art Gallery Acquisition of artwork €13,865.70 Total €1,792,466.25",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-04/writtens/mul@/dbsect_856.xml,,,,
WPQG058,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-13/writtens/dbsect_445,2025-11-13,Health,unresolved_structure,False,False,0,Departmental Funding,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-13/writtens/mul@/dbsect_445.xml,,,,
WPQG059,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-09/writtens/dbsect_832,2025-12-09,Health,reply_not_received,False,False,0,Departmental Data,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-09/writtens/mul@/dbsect_832.xml,,,,
WPQG060,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-16/writtens/dbsect_774,2025-12-16,Health,reply_not_received,False,False,0,Programme for Government,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-16/writtens/mul@/dbsect_774.xml,,,,
WPQG061,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-17/writtens/dbsect_61,2025-12-17,Climate,reply_not_received,False,False,0,Electricity Grid,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-17/writtens/mul@/dbsect_61.xml,,,,
WPQG062,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-18/writtens/dbsect_441,2025-12-18,Education,ministerial_reply_present,False,False,0,School Curriculum,"Minister for Education and Youth My Department works together with the Department of Health and other agencies to support students in the area of health. The aim is to equip students with the skills and knowledge to enable them to make the right choices for healthy lifestyles throughout their lives. In that regard, a very significant reform of the Social, Personal and Health Education (SPHE) curriculum has been undertaken in recent years, following on from a review by the National Council for Curriculum and Assessment (NCCA) across primary and post-primary. An updated Junior Cycle SPHE specification was published by the NCCA in May 2023 and was rolled out in schools last September. The aim of the SPHE course is to build students’ self-awareness and positive self-worth; to develop the knowledge, understanding, skills, dispositions and values that will support them to lead fulfilling and healthy lives; empower them to create, nurture and maintain respectful and loving relationships with self and others; and enhance their capacity to contribute positively to society. Some of the learning outcomes of the Junior Cycle SPHE specification include that students should be able to investigate how unhealthy products such as nicotine, vapes, alcohol, and unhealthy food and drinks are marketed and advertised; to discuss societal, cultural and economic influences affecting young people when it comes to making healthy choices about smoking, alcohol and other addictive substances and behaviours, and how harmful influences can be overcome in real-life situations; to discuss the physical, social, emotional and legal consequences of using addictive substances – immediate and long-term; and to consider scenarios where, for example, alcohol, nicotine, drugs, food and electronic devices might be used to cope with unpleasant feelings or stress, and discuss possible healthy ways of coping. An updated Senior Cycle SPHE specification was introduced in September 2025 for those entering Leaving Certificate Applied, replacing older modules within LCA Social Education. Post-Primary schools have until September 2027 to introduce the specification for other students entering fifth year, to accommodate the necessary planning and preparatory work. Its learning outcomes includes that students should be able to examine social norms, attitudes and beliefs related to alcohol, tobacco/vaping and substance use; to explore the factors that influence mental health and wellbeing, including the influence of family, community, peers, school, social media, digital technology, alcohol and mood-altering drugs, and one’s self-image and identity; and to explain the pathways towards addiction, the signs and consequences of different kinds of addictions and where to go and how to access help, if needed. Online toolkits are published on curriculumonline.ie where teachers can access SPHE/RSE teaching and learning resources for all levels in primary and post-primary. Teachers can choose from these resources to support them in preparing for and teaching SPHE. My Department has worked closely with the National Council for Curriculum and Assessment (NCCA) and the Health Service Executive (HSE) in the development of these resources.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-18/writtens/mul@/dbsect_441.xml,,,,
WPQG063,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/dbsect_470,2026-01-13,Transport,ministerial_reply_present,True,True,0,Road Traffic Accidents,"Minister of State at the Department of Transport The Road Safety Authority (RSA) has a statutory remit to report on fatal, serious and minor injury collisions on public roads. The RSA receives collision data from An Garda Síochána for this purpose and produces official statistics to help develop evidence-based road safety interventions. Following engagement with and approval from the Data Protection Commissioner, a data sharing agreement has been agreed between An Garda Síochána and the RSA to underpin this data flow. Legislative changes are required to enable the local authority sector to resume receipt of collisions data, which I am introducing in the National Vehicle and Driver File Bill 2025 that is currently being drafted. Given the RSA's responsibility in this matter, I have referred the Deputy's question to the RSA for direct reply. I would ask the Deputy to contact my office if a response has not been received within ten days.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/mul@/dbsect_470.xml,,,,
WPQG064,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-14/writtens/dbsect_181,2026-01-14,Health,ministerial_reply_present,False,True,0,Dental Services,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-14/writtens/mul@/dbsect_181.xml,,,,
WPQG065,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-15/writtens/dbsect_465,2026-01-15,Health,ministerial_reply_present,False,True,0,Immigration Policy,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-15/writtens/mul@/dbsect_465.xml,,,,
WPQG066,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-12/writtens/dbsect_207,2026-02-12,Education,ministerial_reply_present,False,False,0,School Facilities,"Minister for Education and Youth The project referred to by the Deputy, Cobh Community College, Carrignafoy has been devolved to Cork Education and Training Board (CETB) for delivery. The project brief provides for an extension and refurbishment to accommodate a long-term projected enrolment of 600 pupils including 4 Special Education Needs (SEN) classrooms. The project is currently at Stage 2b of the architectural design process. This stage allows for detailed design and planning, obtaining necessary statutory permissions and preparation of tender documents. The department awaits submission of a Stage 2b report. Once received, it will undergo a detailed technical and cost review in line with the Public Spending Code. Managing timing, scope, and cost is crucial to staying within budgetary limits for the overall program. The department have recently published the €7.55 billion NDP Sectoral Investment Plan for the Education and Youth Sectors for the period 2026 to 2030. This NDP Sectoral Plan involves a very strong emphasis on maximising existing capacity and prioritisation of school building projects to meet the most urgent needs. In this regard there will be a strong special education dimension to project rollout. Of the total €7.55 billion investment it is envisaged that circa. €5 billion will be used for project rollout to support the delivery and modernisation of school buildings across the Large Scale, Additional Accommodation, Modular, and Annual September Accommodation Needs programmes. Over the course of 2026 and 2027 there will be construction work at circa. 10% of the school estate. These projects will, when completed, provide circa 57,000 additional and modernised school places with a strong SEN focus in all projects. The department will continue to build on the progress made over recent years with the continued rollout of projects on a prioritised basis to meet the most urgent needs in terms of provision of additional capacity and modernisation of existing facilities. In this regard, the department have also published a list of the 105 school building projects in the first tranche to proceed to construction or tender over 2026 and 2027. These projects are in addition to €767.68 million in capital funding for Cork schools between 2020 and 2025. Over that period, a total of 157 Cork schools have been upgraded either through provision of a new school building, a large-scale extension or provision of modular accommodation. There are also currently 20 school projects in County Cork under construction. The first tranche of 105 school building projects includes 80 large scale and Additional School Accommodation scheme projects. These projects were prioritised with a strong focus on maximising existing capacity and prioritising project rollout to meet the most urgent needs particularly to support special education needs provision. Firstly, to facilitate the 45 projects that are currently already at tender stage (Stage 3) so that they can progress to construction as smoothly as possible over the course of 2026 and 2027.? Secondly, to facilitate 35 projects that currently have planning permission and are at pre-tender stage (Stage 2b) and have been prioritised to meet urgent requirements from a special needs perspective or to provide additional capacity to cater for demographics or to address very significant condition issues at the schools. The department recognises that there are schools with important building projects that are not included in the first tranche of prioritised projects. As part of planning ahead for the next tranche of projects to progress to tender, the department-led prioritisation process will continue over the course of 2026 and 2027 to assess and evaluate the progression of individual projects through the design pipeline having regard to the continual need to maximise existing capacity and determine the prioritised needs going forward. This process will involve engagement with key stakeholders and individual schools and will ultimately inform the next tranches of programme rollout to tender. The department-led Energy and Condition Survey of the school estate, which will be finalised later in 2026, will provide an additional evidence base for assessing priorities. Based on this ongoing prioritisation process some projects may be added to the list over the course of 2026 and 2027 having regard to their prioritisation and urgency of need and taking account also of the ongoing ability to progress them to tender and construction within the parameters of overall funding. Where appropriate, the department will also assess opportunities to undertake advance enabling works for the most urgent and complex projects to facilitate a smooth progression to construction in 2028 and beyond. Any interim accommodation requirements will continue to be assessed and considered by the department on a case-by-case basis to determine the prioritised needs and approach for addressing same. The accommodation needs at the school referred to by the Deputy will be considered as part of the ongoing overall department-led prioritisation process, in consultation with the school’s patron and school authorities.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-12/writtens/mul@/dbsect_207.xml,,,,
WPQG067,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-17/writtens/dbsect_315,2026-02-17,Finance,ministerial_reply_present,True,False,0,Banking Sector,"Tánaiste and Minister for Finance The Deputy will be aware how maintaining a stable and viable retail banking sector for the Irish economy has been, and continues to be, an area of critical importance for Government and for my Department. My predecessor, Minister Donohoe, commissioned the Retail Banking Review in late 2021 in response to significant developments in the sector, including the decisions by Ulster Bank and KBC to exit the Irish market. The Review, conducted by officials in the Department with assistance from other Government agencies and Departments, was published in November 2022. It put forward a wide range of recommendations to improve the sector and improve customers' experiences. The recommendations addressed critical matters such as access to cash, ongoing support for SME lending, developing a financial literacy strategy and preparing a new national payments strategy. As part of the preparation of the Banking Review Report, a Retail Banking Dialogue was held in Tullamore in 2021. This provided a unique opportunity for wide-ranging dialogue on the banking sector and the insights and learnings from those discussions were incorporated into the Retail Banking Review report and recommendations. Since then, my predecessors and I, along with officials from my Department, have maintained regular engagement with individual firms and industry bodies from across the banking industry. I am aware of the publication, late last year, of the Banking in Northern Ireland report, which examines the changing environment of the banking sector in Northern Ireland. However, at European level, my Department is actively engaged as we look ahead to the publication of the European Commission’s report on competitiveness in the banking sector, expected later this year. This report is anticipated to inform future changes to the European banking regulatory framework that apply to financial institutions operating in the State, with the aim of driving competition and innovation in the banking sector. Continued engagement with the domestic banking sector remains essential as my officials work with our European colleagues to help shape and influence potential changes to the banking regulatory framework.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-17/writtens/mul@/dbsect_315.xml,,,,
